url,name,roomType,roomStyle,roomSize,monthlyRent,dailyRent,roomContract,minMonthlyRent,maxMonthlyRent,minDailyRent,maxDailyRent,apartment_url
https://www.renthub.in.th/สมายล์แมนชั่นเชียงใหม่,สมายล์แมนชั่นเชียงใหม่,รายเดือน,1 ห้องนอน,,"5,800 - 8,000 บาท",-,,5800.0,8000.0,,,
https://www.renthub.in.th/หอพักโดม2ราชภัฏเชียงใหม่,หอพักโดม2ราชภัฏเชียงใหม่,ห้องพักรายเดือน,1 ห้องนอน,,"2,900 - 3,500 บาท",-,,2900.0,3500.0,,,
https://www.renthub.in.th/หอพัก-48-1-ถ-เวียงพิงค์,หอพัก 48/1 ถ.เวียงพิงค์,ห้องเปล่า ห้องน้ำในตัว,1 ห้องนอน,,"1,800 บาท",-,,1800.0,1800.0,,,
https://www.renthub.in.th/bed-chiang-mai-view-place-2,BED  Chiang Mai View Place 2,ฺBED 1,1 ห้องนอน,30.0,"17,500 - 22,500 บาท",750 - 850 บาท,,17500.0,22500.0,750.0,850.0,
https://www.renthub.in.th/หอพักนักเรียน-โฮมทูเริน-เชียงใหม่,หอพักนักเรียน โฮมทูเริน เชียงใหม่,หอพักนักเรียน,1 ห้องนอน,,"7,500 บาท",-,,7500.0,7500.0,,,
https://www.renthub.in.th/sunny-side-up-apartments,Sunny Side Up Apartments,ห้องพัก 3,1 ห้องนอน,50.0,"25,000 - 30,000 บาท","1,500 - 2,500 บาท",,25000.0,30000.0,1500.0,2500.0,
https://www.renthub.in.th/sunny-side-up-apartments,Sunny Side Up Apartments,ห้องพัก 1,สตูดิโอ,45.0,"15,000 - 18,000 บาท","1,500 - 2,500 บาท",,15000.0,18000.0,1500.0,2500.0,
https://www.renthub.in.th/sunny-side-up-apartments,Sunny Side Up Apartments,ห้องพัก 2,1 ห้องนอน,50.0,"20,000 - 25,000 บาท","1,500 - 2,500 บาท",,20000.0,25000.0,1500.0,2500.0,
https://www.renthub.in.th/ชาติตระการ,ชาติตระการ,ห้องรายเดือน,1 ห้องนอน,,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/วันวันเพลส,วันวันเพลส,อาพาทเม้น,1 ห้องนอน,38.0,"3,500 - 5,000 บาท",500 - 800 บาท,,3500.0,5000.0,500.0,800.0,
https://www.renthub.in.th/หอพักบุญเลิศเพลส,หอพักบุญเลิศเพลส,หอพัก,1 ห้องนอน,,,-,,,,,,
https://www.renthub.in.th/u-dee-place,U-Dee Place,ห้องพัก U-Dee Place,1 ห้องนอน,28.0,"4,600 - 5,500 บาท",-,,4600.0,5500.0,,,
https://www.renthub.in.th/lapatt-house-chiangmai-ลภัสเฮ้าส์-อพาทเม้นท์เชียงใหม่-ติดกับศูนย์โตโยต้าใหญ่ภาคเหนือ,"lapatt house ,Chiangmai , (ลภัสเฮ้าส์ อพาทเม้นท์เชียงใหม่ ติดกับศูนย์โตโยต้าใหญ่ภาคเหนือ",ห้องชุดพร้อมเฟอร์นิเจอร์,2 ห้องนอน,,"4,500 - 12,000 บาท","600 - 1,600 บาท",,4500.0,12000.0,600.0,1600.0,
https://www.renthub.in.th/88เกสต์เฮาส์,88เกสต์เฮาส์,ห้องstandard,1 ห้องนอน,24.0,"3,500 - 5,500 บาท",500 - 800 บาท,,3500.0,5500.0,500.0,800.0,
https://www.renthub.in.th/88เกสต์เฮาส์,88เกสต์เฮาส์,Studio,สตูดิโอ,65.0,"4,500 - 6,500 บาท","900 - 1,500 บาท",,4500.0,6500.0,900.0,1500.0,
https://www.renthub.in.th/มิลานเฮาส์,มิลานเฮาส์,ห้องพักรายเดือน,1 ห้องนอน,,"3,000 - 4,500 บาท",-,,3000.0,4500.0,,,
https://www.renthub.in.th/เดอะวิสต้า-แม่โจ้,เดอะวิสต้า แม่โจ้,ห้องพักพร้อมเฟอร์นิเจอร์,สตูดิโอ,,"3,200 บาท",-,,3200.0,3200.0,,,
https://www.renthub.in.th/sasi-b-b,Sasi B&B,หอพัก,1 ห้องนอน,,"3,200 - 3,500 บาท",150 - 450 บาท,,3200.0,3500.0,150.0,450.0,
https://www.renthub.in.th/sasi-b-b,Sasi B&B,ห้องพักเเบบกลุ่มรวม-เเบบกลุ่ม,1 ห้องนอน,,-,,,,,,,
https://www.renthub.in.th/หอพักน้องพลอย,หอพักน้องพลอย,ห้องธรรมดา,1 ห้องนอน,,"2,500 บาท",-,,2500.0,2500.0,,,
https://www.renthub.in.th/หอพักน้องพลอย,หอพักน้องพลอย,ห้องแอร์,1 ห้องนอน,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/เลิฟลี่โฮม,เลิฟลี่โฮม,หอพักสร้างใหม่ ห้องน้ำในตัวพร้อมเครื่องทำน้ำอุ่น เจ้าของสร้างเองแล้วแบ่งให้เช่า ติดหลังบิ๊กซีดอนจั่นและพรอมเมนาดา สะอาด บรรยากาศดี,1 ห้องนอน,5.5,"2,450 บาท",300 บาท,,2450.0,2450.0,300.0,300.0,
https://www.renthub.in.th/ล้านคำ-พลัส-เชียงใหม่,ล้านคำ พลัส เชียงใหม่,ห้อง Suite,1 ห้องนอน,55.0,"12,000 บาท",-,,12000.0,12000.0,,,
https://www.renthub.in.th/ล้านคำ-พลัส-เชียงใหม่,ล้านคำ พลัส เชียงใหม่,ห้อง Standard,สตูดิโอ,24.0,"5,000 บาท",-,,5000.0,5000.0,,,
https://www.renthub.in.th/ล้านคำ-พลัส-เชียงใหม่,ล้านคำ พลัส เชียงใหม่,ห้อง Deluxe,สตูดิโอ,30.0,"6,500 บาท",-,,6500.0,6500.0,,,
https://www.renthub.in.th/h-apartment-เอช-อพาร์ตเมนต์-แถวๆ-ม-แม่โจ้,H Apartment  เอช อพาร์ตเมนต์ แถวๆ ม. แม่โจ้,ห้องหนึ่งสามารถพักได้ 2 คน,สตูดิโอ,,,-,,,,,,
https://www.renthub.in.th/อพาร์ทเม้นท์-บ้านคุณหมอ,อพาร์ทเม้นท์ บ้านคุณหมอ,รายเดือน,1 ห้องนอน,25.0,"4,500 บาท",-,,4500.0,4500.0,,,
https://www.renthub.in.th/อพาร์ทเม้นท์-บ้านคุณหมอ,อพาร์ทเม้นท์ บ้านคุณหมอ,รายวัน,1 ห้องนอน,25.0,-,,,,,,,
https://www.renthub.in.th/ทูเก็ตเตอร์เฮ้าส์เชียงใหม่,ทูเก็ตเตอร์เฮ้าส์เชียงใหม่,Superior room,สตูดิโอ,20.0,"3,000 - 5,000 บาท",650 - 900 บาท,,3000.0,5000.0,650.0,900.0,
https://www.renthub.in.th/ยูเฮาส์,ยูเฮาส์,ห้องพัก,สตูดิโอ,,"3,000 - 4,000 บาท",-,,3000.0,4000.0,,,
https://www.renthub.in.th/ฟาร์อีส-เฮ้าส์,ฟาร์อีส เฮ้าส์,ห้องเช่ารายวัน - รายเดือน,1 ห้องนอน,,"3,500 - 6,000 บาท","500 - 1,000 บาท",,3500.0,6000.0,500.0,1000.0,
https://www.renthub.in.th/the-new-concept-serviced-apartment,The New Concept serviced Apartment,Deluxe ,1 ห้องนอน,38.0,"17,000 - 20,000 บาท",-,,17000.0,20000.0,,,
https://www.renthub.in.th/หอพักpอรอนงค์,หอพักPอรอนงค์,อพาร์ทเมนต์,1 ห้องนอน,16.0,"2,200 - 3,000 บาท",-,,2200.0,3000.0,,,
https://www.renthub.in.th/ปฐมพรแฟนซีเฮ้าส์,ปฐมพรแฟนซีเฮ้าส์,รายวัน,1 ห้องนอน,,-,,,,,,,
https://www.renthub.in.th/ปฐมพรแฟนซีเฮ้าส์,ปฐมพรแฟนซีเฮ้าส์,รายเดือน,1 ห้องนอน,,"2,500 - 6,000 บาท",-,,2500.0,6000.0,,,
https://www.renthub.in.th/รุ่งทิวา-แมนชั่น,รุ่งทิวา แมนชั่น,รายเดือน,สตูดิโอ,,"3,400 - 5,000 บาท",-,,3400.0,5000.0,,,
https://www.renthub.in.th/รุ่งทิวา-แมนชั่น,รุ่งทิวา แมนชั่น,รายวัน (โทรสอบถาม),สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/บ้านเช่าสีฟ้า,บ้านเช่าสีฟ้า,บ้านเช่า,1 ห้องนอน,,"1,500 บาท",300 บาท,,1500.0,1500.0,300.0,300.0,
https://www.renthub.in.th/ท่าศาลา-ซิกเนเจอร์-รีสอร์ท,ท่าศาลา ซิกเนเจอร์ รีสอร์ท,ห้องนอนเดี่ยว,1 ห้องนอน,,"3,500 - 4,000 บาท",-,,3500.0,4000.0,,,
https://www.renthub.in.th/หอพักป้าลิลา,หอพักป้าลิลา,สำหรับ 1-2 คน,1 ห้องนอน,,"2,500 - 2,800 บาท",-,,2500.0,2800.0,,,
https://www.renthub.in.th/บ้านนพดล--2,บ้านนพดล,อพาร์ตเม้นต์ ,สตูดิโอ,,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,
https://www.renthub.in.th/room-8-promt-biz-townhome,Room 8 @Promt Biz Townhome,ห้องใหญ่ชั้น 3 ด้านหน้า,1 ห้องนอน,,"5,000 - 6,000 บาท",250 - 300 บาท,,5000.0,6000.0,250.0,300.0,
https://www.renthub.in.th/room-8-promt-biz-townhome,Room 8 @Promt Biz Townhome,ห้องเล็กใหญ่ 3 ด้านหลัง,1 ห้องนอน,,"5,000 - 6,000 บาท",250 - 300 บาท,,5000.0,6000.0,250.0,300.0,
https://www.renthub.in.th/room-8-promt-biz-townhome,Room 8 @Promt Biz Townhome,ห้องเล็กชั้น 2,1 ห้องนอน,,"2,500 - 4,000 บาท",250 - 300 บาท,,2500.0,4000.0,250.0,300.0,
https://www.renthub.in.th/room-8-promt-biz-townhome,Room 8 @Promt Biz Townhome,ห้องเล็กชั้น 2,1 ห้องนอน,,"2,500 - 4,000 บาท",250 - 300 บาท,,2500.0,4000.0,250.0,300.0,
https://www.renthub.in.th/cc-residence,CC Residence,ห้องเดี่ยว,1 ห้องนอน,,"4,000 - 5,500 บาท",650 บาท,,4000.0,5500.0,650.0,650.0,
https://www.renthub.in.th/เรือนรัมภา-boutique-apartment,เรือนรัมภา Boutique Apartment,Boutique,สตูดิโอ,,"3,500 - 4,000 บาท",-,,3500.0,4000.0,,,
https://www.renthub.in.th/บ้านเลขที่-526,บ้านเลขที่ 526,ห้องพักพัดลม,1 ห้องนอน,18.0,"2,500 บาท",350 บาท,,2500.0,2500.0,350.0,350.0,
https://www.renthub.in.th/บ้านเลขที่-526,บ้านเลขที่ 526,ห้องพักเครื่องปรับอากาศ,1 ห้องนอน,18.0,"3,500 บาท",450 บาท,,3500.0,3500.0,450.0,450.0,
https://www.renthub.in.th/บ้านเลขที่-526,บ้านเลขที่ 526,บ้านเช่ารายเดือน,1 ห้องนอน,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/sp-คอร์ท,SP.คอร์ท,ห้องพัก รายวัน - รายเดือน,1 ห้องนอน,,"3,500 - 4,500 บาท",400 - 500 บาท,,3500.0,4500.0,400.0,500.0,
https://www.renthub.in.th/หอพักสตาร์-แม่โจ้,หอพักสตาร์ แม่โจ้,ห้องพัก,สตูดิโอ,16.0,"2,300 - 3,000 บาท",300 - 400 บาท,,2300.0,3000.0,300.0,400.0,
https://www.renthub.in.th/ทิพย์วรรณ-เรซิเด้นท์,ทิพย์วรรณ เรซิเด้นท์,ห้องแอร์,1 ห้องนอน,,"2,600 บาท",350 บาท,,2600.0,2600.0,350.0,350.0,
https://www.renthub.in.th/ทิพย์วรรณ-เรซิเด้นท์,ทิพย์วรรณ เรซิเด้นท์,อพาร์ทเม้นท์,สตูดิโอ,35.0,"5,500 - 6,000 บาท",500 - 700 บาท,,5500.0,6000.0,500.0,700.0,
https://www.renthub.in.th/ทิพย์วรรณ-เรซิเด้นท์,ทิพย์วรรณ เรซิเด้นท์,ห้องพัดลม,1 ห้องนอน,,"2,200 บาท",250 บาท,,2200.0,2200.0,250.0,250.0,
https://www.renthub.in.th/sojourn-apartment-chiang-mai,Sojourn Apartment Chiang Mai,อพาร์ตเม้น,สตูดิโอ,30.0,"25,000 - 26,500 บาท","2,500 บาท",,25000.0,26500.0,2500.0,2500.0,
https://www.renthub.in.th/sojourn-apartment-chiang-mai,Sojourn Apartment Chiang Mai,อพาตร์เม้น,สตูดิโอ,30.0,"25,000 - 26,500 บาท","2,500 บาท",,25000.0,26500.0,2500.0,2500.0,
https://www.renthub.in.th/รัชญาเฮ้าส์,รัชญาเฮ้าส์,ห้องเช่า,สตูดิโอ,,"2,500 บาท",-,,2500.0,2500.0,,,
https://www.renthub.in.th/รุจสลิล-อพาร์ทเมนท์,รุจสลิล อพาร์ทเมนท์,ห้องเดี่ยว,1 ห้องนอน,,"2,000 - 2,800 บาท",-,,2000.0,2800.0,,,
https://www.renthub.in.th/อยู่สบายอพาร์ทเมนต์-ใกล้โลตัส-และบิ๊กซี-หางดง-ใกล้สนามบินนานาชาติเชียงใหม่,อยู่สบายอพาร์ทเมนต์ (ใกล้โลตัส และบิ๊กซี หางดง ใกล้สนามบินนานาชาติเชียงใหม่),ห้องแอร์,1 ห้องนอน,16.0,"2,200 - 4,500 บาท",-,,2200.0,4500.0,,,
